,subject,session,run,task,ts_CAPS,pearson_r
371,sub-05,ses-01,run-01,task-dme,tsCAP4,0.0887203075449286
372,sub-05,ses-01,run-01,task-dme,tsCAP5,0.3338630138349995
373,sub-05,ses-01,run-01,task-dme,tsCAP6,0.32476086234219825
374,sub-05,ses-01,run-01,task-dme,tsCAP7,0.17522269950916003
375,sub-05,ses-01,run-01,task-dme,tsCAP8,0.1779149527530837
376,sub-06,ses-01,run-01,task-dme,tsCAP1,0.015189278335477662
377,sub-06,ses-01,run-01,task-dme,tsCAP2,-0.04930273494149471
378,sub-06,ses-01,run-01,task-dme,tsCAP3,0.10772741672279496
379,sub-06,ses-01,run-01,task-dme,tsCAP4,0.05978403939457417
380,sub-06,ses-01,run-01,task-dme,tsCAP5,0.3210571101653276
381,sub-06,ses-01,run-01,task-dme,tsCAP6,0.3285811593874393
382,sub-06,ses-01,run-01,task-dme,tsCAP7,0.001168439104771948
383,sub-06,ses-01,run-01,task-dme,tsCAP8,0.029990922981448807
384,sub-07,ses-01,run-01,task-dme,tsCAP1,0.2706301294020968
385,sub-07,ses-01,run-01,task-dme,tsCAP2,0.24620681970662903
386,sub-07,ses-01,run-01,task-dme,tsCAP3,0.11340828180104418
387,sub-07,ses-01,run-01,task-dme,tsCAP4,0.07991837384489946
388,sub-07,ses-01,run-01,task-dme,tsCAP5,0.1314771343657898
389,sub-07,ses-01,run-01,task-dme,tsCAP6,0.12165748795261004
390,sub-07,ses-01,run-01,task-dme,tsCAP7,0.23588041655032876
391,sub-07,ses-01,run-01,task-dme,tsCAP8,0.22256860128000847
392,sub-08,ses-01,run-01,task-dme,tsCAP1,-0.10203431153556704
393,sub-08,ses-01,run-01,task-dme,tsCAP2,-0.13432676951133626
394,sub-08,ses-01,run-01,task-dme,tsCAP3,-0.02531287973441547
395,sub-08,ses-01,run-01,task-dme,tsCAP4,-0.04739278058846177
396,sub-08,ses-01,run-01,task-dme,tsCAP5,0.15746133328847273
397,sub-08,ses-01,run-01,task-dme,tsCAP6,0.12759729633617198
398,sub-08,ses-01,run-01,task-dme,tsCAP7,-0.04954196820226523
399,sub-08,ses-01,run-01,task-dme,tsCAP8,-0.0516324599495175
400,sub-09,ses-01,run-01,task-dme,tsCAP1,0.09723692515439634
401,sub-09,ses-01,run-01,task-dme,tsCAP2,0.07160048111693042
402,sub-09,ses-01,run-01,task-dme,tsCAP3,-0.0022352140342888345
403,sub-09,ses-01,run-01,task-dme,tsCAP4,-0.011331381898597132
404,sub-09,ses-01,run-01,task-dme,tsCAP5,0.32400896254423833
405,sub-09,ses-01,run-01,task-dme,tsCAP6,0.3139641022202946
406,sub-09,ses-01,run-01,task-dme,tsCAP7,-0.11013133802837184
407,sub-09,ses-01,run-01,task-dme,tsCAP8,-0.04877543340006792
408,sub-13,ses-01,run-01,task-dme,tsCAP1,-0.13842705658350044
409,sub-13,ses-01,run-01,task-dme,tsCAP2,-0.09739312904948588
410,sub-13,ses-01,run-01,task-dme,tsCAP3,-0.026267453523516088
411,sub-13,ses-01,run-01,task-dme,tsCAP4,0.0008997470710852639
412,sub-13,ses-01,run-01,task-dme,tsCAP5,0.585201728908795
413,sub-13,ses-01,run-01,task-dme,tsCAP6,0.6050205778430012
414,sub-13,ses-01,run-01,task-dme,tsCAP7,0.2502636332075052
415,sub-13,ses-01,run-01,task-dme,tsCAP8,0.2561657760368709
416,sub-14,ses-01,run-01,task-dme,tsCAP1,0.22688230645412216
417,sub-14,ses-01,run-01,task-dme,tsCAP2,0.231346891858816
418,sub-14,ses-01,run-01,task-dme,tsCAP3,-0.03787298133863075
419,sub-14,ses-01,run-01,task-dme,tsCAP4,-0.05522313544804087
420,sub-14,ses-01,run-01,task-dme,tsCAP5,0.09966182732095771
421,sub-14,ses-01,run-01,task-dme,tsCAP6,0.07103614726500891
422,sub-14,ses-01,run-01,task-dme,tsCAP7,0.039911960095707966
423,sub-14,ses-01,run-01,task-dme,tsCAP8,0.02451204082455617
424,sub-15,ses-01,run-01,task-dme,tsCAP1,0.039931136588994165
425,sub-15,ses-01,run-01,task-dme,tsCAP2,-0.12504391890270916
426,sub-15,ses-01,run-01,task-dme,tsCAP3,-0.13493175660668383
427,sub-15,ses-01,run-01,task-dme,tsCAP4,-0.2898765058149031
428,sub-15,ses-01,run-01,task-dme,tsCAP5,0.07319868418275513
429,sub-15,ses-01,run-01,task-dme,tsCAP6,0.15271709043718593
430,sub-15,ses-01,run-01,task-dme,tsCAP7,-0.07450730653140061
431,sub-15,ses-01,run-01,task-dme,tsCAP8,-0.09500764733366046
432,sub-16,ses-01,run-01,task-dme,tsCAP1,0.1308681767647935
433,sub-16,ses-01,run-01,task-dme,tsCAP2,0.10803385734437018
434,sub-16,ses-01,run-01,task-dme,tsCAP3,0.053443413512104604
435,sub-16,ses-01,run-01,task-dme,tsCAP4,0.02548381746855889
436,sub-16,ses-01,run-01,task-dme,tsCAP5,0.1357769371841482
437,sub-16,ses-01,run-01,task-dme,tsCAP6,0.14989314894178019
438,sub-16,ses-01,run-01,task-dme,tsCAP7,0.10569875747520163
439,sub-16,ses-01,run-01,task-dme,tsCAP8,0.1026295311747691
440,sub-18,ses-01,run-01,task-dme,tsCAP1,0.03339188670276863
441,sub-18,ses-01,run-01,task-dme,tsCAP2,0.02745386878250768
442,sub-18,ses-01,run-01,task-dme,tsCAP3,0.16985230577170388
443,sub-18,ses-01,run-01,task-dme,tsCAP4,0.13602829593970486
444,sub-18,ses-01,run-01,task-dme,tsCAP5,0.22288308332099413
445,sub-18,ses-01,run-01,task-dme,tsCAP6,0.23594176230833785
446,sub-18,ses-01,run-01,task-dme,tsCAP7,0.16220087326540292
447,sub-18,ses-01,run-01,task-dme,tsCAP8,0.20488528139399964
448,sub-20,ses-01,run-01,task-dme,tsCAP1,0.033518754034363774
449,sub-20,ses-01,run-01,task-dme,tsCAP2,0.04391533274582161
450,sub-20,ses-01,run-01,task-dme,tsCAP3,0.08527565001758255
451,sub-20,ses-01,run-01,task-dme,tsCAP4,0.08487455212626656
452,sub-20,ses-01,run-01,task-dme,tsCAP5,0.11920797581580776
453,sub-20,ses-01,run-01,task-dme,tsCAP6,0.1206971414881235
454,sub-20,ses-01,run-01,task-dme,tsCAP7,0.1633883704619659
455,sub-20,ses-01,run-01,task-dme,tsCAP8,0.17401514281223038
456,sub-21,ses-01,run-01,task-dme,tsCAP1,0.15295170254700333
457,sub-21,ses-01,run-01,task-dme,tsCAP2,0.07155615803584996
458,sub-21,ses-01,run-01,task-dme,tsCAP3,0.19734751194024305
459,sub-21,ses-01,run-01,task-dme,tsCAP4,0.1004985479345809
460,sub-21,ses-01,run-01,task-dme,tsCAP5,0.15922014491438824
461,sub-21,ses-01,run-01,task-dme,tsCAP6,0.20124722821654215
462,sub-21,ses-01,run-01,task-dme,tsCAP7,0.14614011831014365
463,sub-21,ses-01,run-01,task-dme,tsCAP8,0.20394889624801635
464,sub-22,ses-01,run-01,task-dme,tsCAP1,0.036950154999292675
465,sub-22,ses-01,run-01,task-dme,tsCAP2,0.09679966027190999
466,sub-22,ses-01,run-01,task-dme,tsCAP3,0.23457054365049823
467,sub-22,ses-01,run-01,task-dme,tsCAP4,0.24976684547813333
468,sub-22,ses-01,run-01,task-dme,tsCAP5,0.04452832810046696
469,sub-22,ses-01,run-01,task-dme,tsCAP6,0.06207753465303789
470,sub-22,ses-01,run-01,task-dme,tsCAP7,-0.10624518145480495
471,sub-22,ses-01,run-01,task-dme,tsCAP8,-0.0983976056458014
472,sub-10,ses-01,run-01,task-dme,tsCAP1,-0.004559022499781924
473,sub-10,ses-01,run-01,task-dme,tsCAP2,0.01142333628178499
474,sub-10,ses-01,run-01,task-dme,tsCAP3,0.1622165513304255
475,sub-10,ses-01,run-01,task-dme,tsCAP4,0.15704426557449155
476,sub-10,ses-01,run-01,task-dme,tsCAP5,0.2307479808806174
477,sub-10,ses-01,run-01,task-dme,tsCAP6,0.23214304979728467
478,sub-10,ses-01,run-01,task-dme,tsCAP7,0.03343329976163644
479,sub-10,ses-01,run-01,task-dme,tsCAP8,0.04421210628593244
480,sub-19,ses-01,run-01,task-dme,tsCAP1,-0.04443737045507433
481,sub-19,ses-01,run-01,task-dme,tsCAP2,-0.05847984466033065
482,sub-19,ses-01,run-01,task-dme,tsCAP3,0.09319725464105576
483,sub-19,ses-01,run-01,task-dme,tsCAP4,0.06262885391849088
484,sub-19,ses-01,run-01,task-dme,tsCAP5,0.6181116030231142
485,sub-19,ses-01,run-01,task-dme,tsCAP6,0.650634656267555
486,sub-19,ses-01,run-01,task-dme,tsCAP7,0.3543178185923323
487,sub-19,ses-01,run-01,task-dme,tsCAP8,0.4228386574016444
488,sub-11,ses-01,run-01,task-dme,tsCAP1,0.1481364574741944
489,sub-11,ses-01,run-01,task-dme,tsCAP2,0.154892907765781
490,sub-11,ses-01,run-01,task-dme,tsCAP3,0.013472569363330212
491,sub-11,ses-01,run-01,task-dme,tsCAP4,-0.008336873072557458
492,sub-11,ses-01,run-01,task-dme,tsCAP5,0.23274790630539324
493,sub-11,ses-01,run-01,task-dme,tsCAP6,0.23135245675170305
494,sub-11,ses-01,run-01,task-dme,tsCAP7,0.17796281003815453
495,sub-11,ses-01,run-01,task-dme,tsCAP8,0.2071423200530736
496,sub-12,ses-01,run-01,task-dme,tsCAP1,0.15351495046864105
497,sub-12,ses-01,run-01,task-dme,tsCAP2,0.14350807728147044
498,sub-12,ses-01,run-01,task-dme,tsCAP3,0.06560188824811224
499,sub-12,ses-01,run-01,task-dme,tsCAP4,0.029581422739446583
500,sub-12,ses-01,run-01,task-dme,tsCAP5,0.48523989347031654
501,sub-12,ses-01,run-01,task-dme,tsCAP6,0.49293538570829754
502,sub-12,ses-01,run-01,task-dme,tsCAP7,0.31773923400870907
503,sub-12,ses-01,run-01,task-dme,tsCAP8,0.3403739547166171
504,sub-01,ses-01,run-02,task-dme,tsCAP1,0.3487915643413381
505,sub-01,ses-01,run-02,task-dme,tsCAP2,0.34723070391166544
506,sub-01,ses-01,run-02,task-dme,tsCAP3,0.12343266108455064
507,sub-01,ses-01,run-02,task-dme,tsCAP4,0.1057148516086726
508,sub-01,ses-01,run-02,task-dme,tsCAP5,0.036334391435059565
509,sub-01,ses-01,run-02,task-dme,tsCAP6,0.04421817852262208
510,sub-01,ses-01,run-02,task-dme,tsCAP7,0.0349493444540815
511,sub-01,ses-01,run-02,task-dme,tsCAP8,0.04159783747415213
512,sub-02,ses-01,run-02,task-dme,tsCAP1,0.16323628763570647
513,sub-02,ses-01,run-02,task-dme,tsCAP2,0.12897731796710776
514,sub-02,ses-01,run-02,task-dme,tsCAP3,0.23877831552721548
515,sub-02,ses-01,run-02,task-dme,tsCAP4,0.21443416409736635
516,sub-02,ses-01,run-02,task-dme,tsCAP5,0.1326327545909601
517,sub-02,ses-01,run-02,task-dme,tsCAP6,0.11501725463766876
518,sub-02,ses-01,run-02,task-dme,tsCAP7,0.07859551771783853
519,sub-02,ses-01,run-02,task-dme,tsCAP8,0.10844421777076255
520,sub-03,ses-01,run-02,task-dme,tsCAP1,0.2671192172061975
521,sub-03,ses-01,run-02,task-dme,tsCAP2,0.14434043551746567
522,sub-03,ses-01,run-02,task-dme,tsCAP3,0.4330136200161633
523,sub-03,ses-01,run-02,task-dme,tsCAP4,0.3518955944631175
524,sub-03,ses-01,run-02,task-dme,tsCAP5,0.5172748941743817
525,sub-03,ses-01,run-02,task-dme,tsCAP6,0.5515942833984311
526,sub-03,ses-01,run-02,task-dme,tsCAP7,0.31580305004194964
527,sub-03,ses-01,run-02,task-dme,tsCAP8,0.38046760668617635
528,sub-04,ses-01,run-02,task-dme,tsCAP1,0.2092679831003264
529,sub-04,ses-01,run-02,task-dme,tsCAP2,0.24411723087177192
530,sub-04,ses-01,run-02,task-dme,tsCAP3,0.1174680619376456
531,sub-04,ses-01,run-02,task-dme,tsCAP4,0.14266461645965847
532,sub-04,ses-01,run-02,task-dme,tsCAP5,0.09417669690690977
533,sub-04,ses-01,run-02,task-dme,tsCAP6,0.09681126099111835
534,sub-04,ses-01,run-02,task-dme,tsCAP7,0.00843048837449423
535,sub-04,ses-01,run-02,task-dme,tsCAP8,-0.05414309398947525
536,sub-05,ses-01,run-02,task-dme,tsCAP1,-0.1922046272377953
537,sub-05,ses-01,run-02,task-dme,tsCAP2,-0.15486226494407387
538,sub-05,ses-01,run-02,task-dme,tsCAP3,0.09835560853121864
539,sub-05,ses-01,run-02,task-dme,tsCAP4,0.06797925370554261
540,sub-05,ses-01,run-02,task-dme,tsCAP5,0.31412624809504935
541,sub-05,ses-01,run-02,task-dme,tsCAP6,0.29307693127668455
542,sub-05,ses-01,run-02,task-dme,tsCAP7,0.035798109392026184
543,sub-05,ses-01,run-02,task-dme,tsCAP8,0.06486192409531182
544,sub-06,ses-01,run-02,task-dme,tsCAP1,0.0643891217113502
545,sub-06,ses-01,run-02,task-dme,tsCAP2,0.08019691808127066
546,sub-06,ses-01,run-02,task-dme,tsCAP3,0.11760825418398098
547,sub-06,ses-01,run-02,task-dme,tsCAP4,0.11056715621074195
548,sub-06,ses-01,run-02,task-dme,tsCAP5,0.13965354391752047
549,sub-06,ses-01,run-02,task-dme,tsCAP6,0.1473533637867953
550,sub-06,ses-01,run-02,task-dme,tsCAP7,0.11417888968720526
551,sub-06,ses-01,run-02,task-dme,tsCAP8,0.12497073123022068
552,sub-07,ses-01,run-02,task-dme,tsCAP1,0.2343955875702957
553,sub-07,ses-01,run-02,task-dme,tsCAP2,0.2057983312708694
554,sub-07,ses-01,run-02,task-dme,tsCAP3,0.1824334615728914
555,sub-07,ses-01,run-02,task-dme,tsCAP4,0.1366678331810627
556,sub-07,ses-01,run-02,task-dme,tsCAP5,0.0031077063341032186
557,sub-07,ses-01,run-02,task-dme,tsCAP6,0.020788216961970793
558,sub-07,ses-01,run-02,task-dme,tsCAP7,0.25740286175280913
559,sub-07,ses-01,run-02,task-dme,tsCAP8,0.2755280609052752
560,sub-08,ses-01,run-02,task-dme,tsCAP1,0.06893333101305887
561,sub-08,ses-01,run-02,task-dme,tsCAP2,-0.003770947707363616
562,sub-08,ses-01,run-02,task-dme,tsCAP3,0.06541995397427004
563,sub-08,ses-01,run-02,task-dme,tsCAP4,-0.02724621123213301
564,sub-08,ses-01,run-02,task-dme,tsCAP5,0.26205854452762245
565,sub-08,ses-01,run-02,task-dme,tsCAP6,0.2501093977812177
566,sub-08,ses-01,run-02,task-dme,tsCAP7,0.09066263180645143
567,sub-08,ses-01,run-02,task-dme,tsCAP8,0.134956930609132
568,sub-09,ses-01,run-02,task-dme,tsCAP1,0.19316594824880412
569,sub-09,ses-01,run-02,task-dme,tsCAP2,0.19834710766434793
570,sub-09,ses-01,run-02,task-dme,tsCAP3,0.21301868401523008
571,sub-09,ses-01,run-02,task-dme,tsCAP4,0.20844267401057476
572,sub-09,ses-01,run-02,task-dme,tsCAP5,0.3173178437974964
573,sub-09,ses-01,run-02,task-dme,tsCAP6,0.3164072915973168
574,sub-09,ses-01,run-02,task-dme,tsCAP7,0.05245184925207516
575,sub-09,ses-01,run-02,task-dme,tsCAP8,0.08016585073762311
576,sub-13,ses-01,run-02,task-dme,tsCAP1,0.08685947680566876
577,sub-13,ses-01,run-02,task-dme,tsCAP2,0.08280302101777352
578,sub-13,ses-01,run-02,task-dme,tsCAP3,0.15623204074520144
579,sub-13,ses-01,run-02,task-dme,tsCAP4,0.14034269998138252
580,sub-13,ses-01,run-02,task-dme,tsCAP5,0.3582625592047976
581,sub-13,ses-01,run-02,task-dme,tsCAP6,0.397223071573929
582,sub-13,ses-01,run-02,task-dme,tsCAP7,0.13027450955685274
583,sub-13,ses-01,run-02,task-dme,tsCAP8,0.15996066350532898
584,sub-14,ses-01,run-02,task-dme,tsCAP1,0.09700730222111728
585,sub-14,ses-01,run-02,task-dme,tsCAP2,0.10602230224913216
586,sub-14,ses-01,run-02,task-dme,tsCAP3,0.20385296452005616
587,sub-14,ses-01,run-02,task-dme,tsCAP4,0.17955485679924874
588,sub-14,ses-01,run-02,task-dme,tsCAP5,-0.2300611376819125
589,sub-14,ses-01,run-02,task-dme,tsCAP6,-0.22340236190476956
590,sub-14,ses-01,run-02,task-dme,tsCAP7,0.011248202485658396
591,sub-14,ses-01,run-02,task-dme,tsCAP8,0.019130282949320027
592,sub-15,ses-01,run-02,task-dme,tsCAP1,-0.04344494436260949
593,sub-15,ses-01,run-02,task-dme,tsCAP2,0.03815386613622906
594,sub-15,ses-01,run-02,task-dme,tsCAP3,0.2538690085401483
595,sub-15,ses-01,run-02,task-dme,tsCAP4,0.2907457889456952
596,sub-15,ses-01,run-02,task-dme,tsCAP5,-0.06696832798760713
597,sub-15,ses-01,run-02,task-dme,tsCAP6,0.019638378082276083
598,sub-15,ses-01,run-02,task-dme,tsCAP7,0.09129327017902351
599,sub-15,ses-01,run-02,task-dme,tsCAP8,0.09588226674126614
600,sub-16,ses-01,run-02,task-dme,tsCAP1,0.1659099248528689
601,sub-16,ses-01,run-02,task-dme,tsCAP2,0.18274176550318025
602,sub-16,ses-01,run-02,task-dme,tsCAP3,0.3104535260310162
603,sub-16,ses-01,run-02,task-dme,tsCAP4,0.3025096751386836
604,sub-16,ses-01,run-02,task-dme,tsCAP5,0.2539362497049473
605,sub-16,ses-01,run-02,task-dme,tsCAP6,0.24476049850685025
606,sub-16,ses-01,run-02,task-dme,tsCAP7,0.3175769921677335
607,sub-16,ses-01,run-02,task-dme,tsCAP8,0.3360319828180897
608,sub-18,ses-01,run-02,task-dme,tsCAP1,0.02571641121683621
609,sub-18,ses-01,run-02,task-dme,tsCAP2,0.03689399014376308
610,sub-18,ses-01,run-02,task-dme,tsCAP3,0.33008746969282937
611,sub-18,ses-01,run-02,task-dme,tsCAP4,0.32027966410839936
612,sub-18,ses-01,run-02,task-dme,tsCAP5,0.3448473397144634
613,sub-18,ses-01,run-02,task-dme,tsCAP6,0.34376622013112434
614,sub-18,ses-01,run-02,task-dme,tsCAP7,0.04541618915386393
615,sub-18,ses-01,run-02,task-dme,tsCAP8,0.09367523444520062
616,sub-20,ses-01,run-02,task-dme,tsCAP1,0.00851387705135731
617,sub-20,ses-01,run-02,task-dme,tsCAP2,0.014529918310130249
618,sub-20,ses-01,run-02,task-dme,tsCAP3,0.37362422586345634
619,sub-20,ses-01,run-02,task-dme,tsCAP4,0.3500219379951068
620,sub-20,ses-01,run-02,task-dme,tsCAP5,0.18399380870661147
621,sub-20,ses-01,run-02,task-dme,tsCAP6,0.20427791685155583
622,sub-20,ses-01,run-02,task-dme,tsCAP7,0.09837420897201911
623,sub-20,ses-01,run-02,task-dme,tsCAP8,0.13467657386955043
624,sub-21,ses-01,run-02,task-dme,tsCAP1,-0.14582316004854035
625,sub-21,ses-01,run-02,task-dme,tsCAP2,-0.14279475676994582
626,sub-21,ses-01,run-02,task-dme,tsCAP3,0.11205599270166354
627,sub-21,ses-01,run-02,task-dme,tsCAP4,0.09983573368003068
628,sub-21,ses-01,run-02,task-dme,tsCAP5,0.24328121839686206
629,sub-21,ses-01,run-02,task-dme,tsCAP6,0.30240035289502987
630,sub-21,ses-01,run-02,task-dme,tsCAP7,0.05996907554254668
631,sub-21,ses-01,run-02,task-dme,tsCAP8,0.11922963220434124
632,sub-22,ses-01,run-02,task-dme,tsCAP1,0.07869104905782442
633,sub-22,ses-01,run-02,task-dme,tsCAP2,0.14995146135832366
634,sub-22,ses-01,run-02,task-dme,tsCAP3,0.2744998949500339
635,sub-22,ses-01,run-02,task-dme,tsCAP4,0.28360817861865045
636,sub-22,ses-01,run-02,task-dme,tsCAP5,0.046890836268606066
637,sub-22,ses-01,run-02,task-dme,tsCAP6,0.05947160176301724
638,sub-22,ses-01,run-02,task-dme,tsCAP7,-0.1381090967199229
639,sub-22,ses-01,run-02,task-dme,tsCAP8,-0.13119187649823222
640,sub-10,ses-01,run-02,task-dme,tsCAP1,0.025724517131810225
641,sub-10,ses-01,run-02,task-dme,tsCAP2,0.06368824298905587
642,sub-10,ses-01,run-02,task-dme,tsCAP3,0.10363932195362169
643,sub-10,ses-01,run-02,task-dme,tsCAP4,0.09779664052743174
644,sub-10,ses-01,run-02,task-dme,tsCAP5,0.47828777546029105
645,sub-10,ses-01,run-02,task-dme,tsCAP6,0.4652239860004033
646,sub-10,ses-01,run-02,task-dme,tsCAP7,0.29797584919732534
647,sub-10,ses-01,run-02,task-dme,tsCAP8,0.31017384110012225
648,sub-19,ses-01,run-02,task-dme,tsCAP1,-0.04482720567428157
649,sub-19,ses-01,run-02,task-dme,tsCAP2,-0.05423558956119345
650,sub-19,ses-01,run-02,task-dme,tsCAP3,0.1172700556468127
651,sub-19,ses-01,run-02,task-dme,tsCAP4,0.09244274271879589
652,sub-19,ses-01,run-02,task-dme,tsCAP5,0.6391629452962909
653,sub-19,ses-01,run-02,task-dme,tsCAP6,0.6657222773917535
654,sub-19,ses-01,run-02,task-dme,tsCAP7,0.3457270447407366
655,sub-19,ses-01,run-02,task-dme,tsCAP8,0.39766135096781874
656,sub-11,ses-01,run-02,task-dme,tsCAP1,0.11514100443633837
657,sub-11,ses-01,run-02,task-dme,tsCAP2,0.11981716688919579
658,sub-11,ses-01,run-02,task-dme,tsCAP3,-0.05170685269681284
659,sub-11,ses-01,run-02,task-dme,tsCAP4,-0.060533243945714466
660,sub-11,ses-01,run-02,task-dme,tsCAP5,0.26195348665026047
661,sub-11,ses-01,run-02,task-dme,tsCAP6,0.2675731607046901
662,sub-11,ses-01,run-02,task-dme,tsCAP7,0.2424150500003565
663,sub-11,ses-01,run-02,task-dme,tsCAP8,0.2767166836765697
664,sub-12,ses-01,run-02,task-dme,tsCAP1,0.1735678580602971
665,sub-12,ses-01,run-02,task-dme,tsCAP2,0.11948067339127212
666,sub-12,ses-01,run-02,task-dme,tsCAP3,0.030181485815305522
667,sub-12,ses-01,run-02,task-dme,tsCAP4,-0.007004409999100759
668,sub-12,ses-01,run-02,task-dme,tsCAP5,0.3127171580852767
669,sub-12,ses-01,run-02,task-dme,tsCAP6,0.31176908035838313
670,sub-12,ses-01,run-02,task-dme,tsCAP7,0.08910183785916544
671,sub-12,ses-01,run-02,task-dme,tsCAP8,0.10872742453531682
672,sub-01,ses-01,run-01,task-monkey1,tsCAP1,0.24478187654032316
673,sub-01,ses-01,run-01,task-monkey1,tsCAP2,0.18452831061679342
674,sub-01,ses-01,run-01,task-monkey1,tsCAP3,-0.06015426279445991
675,sub-01,ses-01,run-01,task-monkey1,tsCAP4,-0.06901464975695296
676,sub-01,ses-01,run-01,task-monkey1,tsCAP5,-0.09031791334092983
677,sub-01,ses-01,run-01,task-monkey1,tsCAP6,-0.08338813344318945
678,sub-01,ses-01,run-01,task-monkey1,tsCAP7,0.2572862475348468
679,sub-01,ses-01,run-01,task-monkey1,tsCAP8,0.21147684854621787
680,sub-02,ses-01,run-01,task-monkey1,tsCAP1,0.0028133131357245336
681,sub-02,ses-01,run-01,task-monkey1,tsCAP2,0.0032815419986454587
682,sub-02,ses-01,run-01,task-monkey1,tsCAP3,0.33502520529959273
683,sub-02,ses-01,run-01,task-monkey1,tsCAP4,0.274570540959654
684,sub-02,ses-01,run-01,task-monkey1,tsCAP5,0.5379449382392827
685,sub-02,ses-01,run-01,task-monkey1,tsCAP6,0.5331351407869744
686,sub-02,ses-01,run-01,task-monkey1,tsCAP7,0.1013052427114329
687,sub-02,ses-01,run-01,task-monkey1,tsCAP8,0.10712798713712851
688,sub-03,ses-01,run-01,task-monkey1,tsCAP1,0.15585495137773075
689,sub-03,ses-01,run-01,task-monkey1,tsCAP2,0.1671569029239178
690,sub-03,ses-01,run-01,task-monkey1,tsCAP3,0.15583487644592925
691,sub-03,ses-01,run-01,task-monkey1,tsCAP4,0.12685958628184785
692,sub-03,ses-01,run-01,task-monkey1,tsCAP5,0.40889243005491566
693,sub-03,ses-01,run-01,task-monkey1,tsCAP6,0.42031830140055687
694,sub-03,ses-01,run-01,task-monkey1,tsCAP7,0.13012944752144215
695,sub-03,ses-01,run-01,task-monkey1,tsCAP8,0.27507355102162057
696,sub-04,ses-01,run-01,task-monkey1,tsCAP1,0.14762565223596308
697,sub-04,ses-01,run-01,task-monkey1,tsCAP2,0.17044536981508288
698,sub-04,ses-01,run-01,task-monkey1,tsCAP3,0.08770972411873526
699,sub-04,ses-01,run-01,task-monkey1,tsCAP4,0.04840327617243336
700,sub-04,ses-01,run-01,task-monkey1,tsCAP5,0.09208398696967153
701,sub-04,ses-01,run-01,task-monkey1,tsCAP6,0.08699245643598448
702,sub-04,ses-01,run-01,task-monkey1,tsCAP7,-0.06662661524462588
703,sub-04,ses-01,run-01,task-monkey1,tsCAP8,-0.03983025109021982
704,sub-05,ses-01,run-01,task-monkey1,tsCAP1,0.16487758831505944
705,sub-05,ses-01,run-01,task-monkey1,tsCAP2,0.15428369148024096
706,sub-05,ses-01,run-01,task-monkey1,tsCAP3,0.11689812883702264
707,sub-05,ses-01,run-01,task-monkey1,tsCAP4,0.12144452880511471
708,sub-05,ses-01,run-01,task-monkey1,tsCAP5,0.36142030142199044
709,sub-05,ses-01,run-01,task-monkey1,tsCAP6,0.3301827010340618
710,sub-05,ses-01,run-01,task-monkey1,tsCAP7,-0.1372080469889842
711,sub-05,ses-01,run-01,task-monkey1,tsCAP8,-0.11480191593373217
712,sub-06,ses-01,run-01,task-monkey1,tsCAP1,0.024486600292145503
713,sub-06,ses-01,run-01,task-monkey1,tsCAP2,0.02902042738447674
714,sub-06,ses-01,run-01,task-monkey1,tsCAP3,0.06899739068325547
715,sub-06,ses-01,run-01,task-monkey1,tsCAP4,0.11561562651498093
716,sub-06,ses-01,run-01,task-monkey1,tsCAP5,0.45959806531653946
717,sub-06,ses-01,run-01,task-monkey1,tsCAP6,0.47385846123268127
718,sub-06,ses-01,run-01,task-monkey1,tsCAP7,0.24646018341123233
719,sub-06,ses-01,run-01,task-monkey1,tsCAP8,0.24043164294507657
720,sub-07,ses-01,run-01,task-monkey1,tsCAP1,0.09490168746959912
721,sub-07,ses-01,run-01,task-monkey1,tsCAP2,0.06983253281663049
722,sub-07,ses-01,run-01,task-monkey1,tsCAP3,-0.17582533514637605
723,sub-07,ses-01,run-01,task-monkey1,tsCAP4,-0.15501728247762725
724,sub-07,ses-01,run-01,task-monkey1,tsCAP5,0.012727186161386772
725,sub-07,ses-01,run-01,task-monkey1,tsCAP6,0.023426096212754828
726,sub-07,ses-01,run-01,task-monkey1,tsCAP7,0.23127162406271876
727,sub-07,ses-01,run-01,task-monkey1,tsCAP8,0.25122003370908735
728,sub-08,ses-01,run-01,task-monkey1,tsCAP1,0.057994128268054175
729,sub-08,ses-01,run-01,task-monkey1,tsCAP2,0.08600855224595237
730,sub-08,ses-01,run-01,task-monkey1,tsCAP3,-0.05337880021116363
731,sub-08,ses-01,run-01,task-monkey1,tsCAP4,-0.03891296396246673
732,sub-08,ses-01,run-01,task-monkey1,tsCAP5,0.12892194372696897
733,sub-08,ses-01,run-01,task-monkey1,tsCAP6,0.15763237429287694
734,sub-08,ses-01,run-01,task-monkey1,tsCAP7,0.036229664226901465
735,sub-08,ses-01,run-01,task-monkey1,tsCAP8,0.07997293039171786
736,sub-09,ses-01,run-01,task-monkey1,tsCAP1,0.1349373310417287
737,sub-09,ses-01,run-01,task-monkey1,tsCAP2,0.08804785624262593
738,sub-09,ses-01,run-01,task-monkey1,tsCAP3,0.16781407768715426
739,sub-09,ses-01,run-01,task-monkey1,tsCAP4,0.2553074952235061
740,sub-09,ses-01,run-01,task-monkey1,tsCAP5,0.18434298520850056
741,sub-09,ses-01,run-01,task-monkey1,tsCAP6,0.21935623978164484
742,sub-09,ses-01,run-01,task-monkey1,tsCAP7,0.3708467828994541
